url,company,rating,review,client_budget,hourly_rate,size,location,website
https://clutch.co/profile/advectas,Advectas,,,,50 - 249,,"Malmö, Sweden",nan
https://clutch.co/profile/technik,"Technik, Inc",,,,50 - 249,,"Herndon, VA",nan
https://clutch.co/profile/volanno,Volanno,,,,50 - 249,,"Washington, DC",nan
https://clutch.co/profile/provectis,Provectis,,,,50 - 249,,"Providencia, Chile",nan
https://clutch.co/profile/soluciones-en-ti,Soluciones en T.I.,,,,50 - 249,,"Caracas, Venezuela",nan
https://clutch.co/profile/servinformaci-n,Servinformación,,,,50 - 249,,"Bogota, TN",nan
https://clutch.co/profile/ventura-group,"The Ventura Group, Inc",,,,50 - 249,,"Ashburn, VA",nan
https://clutch.co/profile/xcelnet-systems,Xcelnet Systems Inc,,,,50 - 249,,"Ashburn, VA",nan
https://clutch.co/profile/tectonic-0,Tectonic,,,,50 - 249,,"Greenwood Village, CO",nan
https://clutch.co/profile/abilex-gmbh,abilex GmbH,,,,50 - 249,,"Stuttgart, Germany",nan
https://clutch.co/profile/dkbmc,DKBMC(디케이비엠시),,,,50 - 249,,"Seoul, South Korea",nan
https://clutch.co/profile/quix,Quix,,,,50 - 249,,"Modena, Italy",nan
https://clutch.co/profile/v2-strategic-advisors,V2 Strategic Advisors,,,,50 - 249,,"New York, NY",nan
https://clutch.co/profile/pi4robotics-gmbh,pi4_robotics GmbH,,,,50 - 249,,"Berlin, Germany",nan
https://clutch.co/profile/cloudzenix,CloudZenix,,,,50 - 249,,"Irving, TX",nan
https://clutch.co/profile/tartle,Tartle,,,,50 - 249,,"Santa Fe, NM",nan
https://clutch.co/profile/verusen,Verusen,,,,50 - 249,,"Atlanta, GA",nan
https://clutch.co/profile/bee-business-consulting,BEE BUSINESS & CONSULTING,,,,$25 - $49 / hr,50 - 249,"Envigado, Colombia",nan
https://clutch.co/profile/infonet,InfoNet,,,"$10,000+",$50 - $99 / hr,50 - 249,"Lisboa, Portugal",nan
https://clutch.co/profile/sync4tech,Sync4Tech,,,"$1,000+",$25 - $49 / hr,50 - 249,"Lahore, Pakistan",nan
https://clutch.co/profile/gray-matrix,Gray Matrix,,,,$25 - $49 / hr,50 - 249,"Mumbai, India",nan
https://clutch.co/profile/feathersoft,Feathersoft,,,,$25 - $49 / hr,50 - 249,India,nan
https://clutch.co/profile/calpion,Calpion,,,"$10,000+",$150 - $199 / hr,50 - 249,"Farmers Branch, TX",nan
https://clutch.co/profile/paragyte-technology,Paragyte Technology,,,"$10,000+",50 - 249,,"Pune, India",nan
https://clutch.co/profile/endeavour-solutions,Endeavour Solutions Inc,,,"$25,000+",$150 - $199 / hr,50 - 249,"Mississauga, Canada",nan
https://clutch.co/profile/information-process-solutions,Information Process Solutions,,,"$1,000+",$25 - $49 / hr,50 - 249,"San Bernardino, CA",nan
https://clutch.co/profile/predikly,Predikly LLC,,,"$25,000+",$50 - $99 / hr,50 - 249,"Cupertino, CA",nan
https://clutch.co/profile/kosbit,Kosbit,,,"$10,000+",< $25 / hr,50 - 249,United Kingdom,nan
https://clutch.co/profile/techolution,Techolution,,,"$10,000+",$100 - $149 / hr,50 - 249,,nan
https://clutch.co/profile/augusta-hitech,Augusta Hitech,,,,50 - 249,,"Boca Raton, FL",nan
https://clutch.co/profile/provisions-group,Provisions Group,,,"$5,000+",$150 - $199 / hr,50 - 249,"Franklin, TN",nan
https://clutch.co/profile/business-aspect,Business Aspect,,,,50 - 249,,"Toowong, Australia",nan
https://clutch.co/profile/teschglobal,TESCHGlobal,,,,50 - 249,,"Grafton, WI",nan
https://clutch.co/profile/brainyyack,BrainyYack,,,"$25,000+",$100 - $149 / hr,50 - 249,"Oakville, Canada",nan
https://clutch.co/profile/jrt-agency,The JRT Agency,,,,50 - 249,,"Farmington Hills, MI",nan
https://clutch.co/profile/cyber-advisors,Cyber Advisors,,,,50 - 249,,"Maple Grove, MN",nan
https://clutch.co/profile/kendaxa,Kendaxa,,,"$10,000+",$25 - $49 / hr,50 - 249,"Prague, Czech Republic",nan
https://clutch.co/profile/decisivedge,"DecisivEdge, LLC",,,,50 - 249,,"Newark, DE",nan
https://clutch.co/profile/infoshare-systems,"Infoshare Systems, Inc",,,"$1,000+",< $25 / hr,50 - 249,"Mission Viejo, CA",nan
https://clutch.co/profile/polarising,Polarising,,,"$75,000+",$50 - $99 / hr,50 - 249,"Lisboa, Portugal",nan
https://clutch.co/profile/axioned,Axioned,,,,50 - 249,,"New York, NY",nan
https://clutch.co/profile/tech-computer,tech-computer,,,"$1,000+",$25 - $49 / hr,50 - 249,"Paris, France",nan
https://clutch.co/profile/technosoft-automotive-yana-automotive-solution,Technosoft Automotive | Yana Automotive Solution,,,,50 - 249,,"Singapore, Singapore",nan
https://clutch.co/profile/bursys,Bursys,5.0,1 review,"$5,000+",$50 - $99 / hr,50 - 249,"Houston, TX",nan
https://clutch.co/profile/new-it-venture-corporation,New IT Venture Corporation,,,"$1,000+",$100 - $149 / hr,50 - 249,"Katsushika City, Japan",nan
https://clutch.co/profile/invati,Invati,,,"$50,000+",$150 - $199 / hr,10 - 49,"Colleyville, TX",nan
https://clutch.co/profile/bolt-today,Bolt Today,,,"$100,000+",$50 - $99 / hr,10 - 49,"Atlanta, GA",nan
https://clutch.co/profile/hound-software,Hound Software,,,,2 - 9,,"Boston, MA",nan
https://clutch.co/profile/span-digital,Span Digital,,,"$100,000+",$150 - $199 / hr,10 - 49,"San Francisco, CA",nan
https://clutch.co/profile/clorus-comunica-o,Clorus Comunicação,,,"$5,000+",$100 - $149 / hr,10 - 49,"Maceió, Brazil",nan
https://clutch.co/profile/cattleman-technology,Cattleman Technology Ltd,,,"$1,000+",< $25 / hr,10 - 49,"Puma Way Coventry, United Kingdom",nan
https://clutch.co/profile/msp4,"MSP4, LLC",,,"$1,000+",$150 - $199 / hr,10 - 49,"Doral, FL",nan
https://clutch.co/profile/aximind-strategic-solutions,Aximind Strategic Solutions,,,"$25,000+",< $25 / hr,10 - 49,"Bengaluru, India",nan
https://clutch.co/profile/pareto-ai,Pareto AI,,,"$100,000+",$100 - $149 / hr,10 - 49,"Ljubljana, Slovenia",nan
https://clutch.co/profile/vivid-theory,Vivid Theory,,,,10 - 49,,"Calgary, Canada",nan
https://clutch.co/profile/datamint,Datamint,,,"$25,000+",$50 - $99 / hr,10 - 49,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/stack-intelligence,Stack Intelligence,,,"$10,000+",$150 - $199 / hr,10 - 49,"Beachwood, OH",nan
https://clutch.co/profile/digetiersspice,digetiers.Spice,,,"$10,000+",$100 - $149 / hr,10 - 49,"Vilnius, Lithuania",nan
https://clutch.co/profile/socialbent,SocialBent,,,"$1,000+",< $25 / hr,10 - 49,"Gurugram, India",nan
https://clutch.co/profile/inovait,Inovait,,,"$5,000+",$25 - $49 / hr,10 - 49,"Bogotá, Colombia",nan
https://clutch.co/profile/paracon-consultants-corp,Paracon Consultants Corp.,,,"$10,000+",$25 - $49 / hr,10 - 49,"Mississauga, Canada",nan
https://clutch.co/profile/shc-technologies,SHC Technologies,,,"$25,000+",< $25 / hr,10 - 49,"Hyderabad, India",nan
https://clutch.co/profile/dignifyd-1,Dignifyd,,,"$1,000+",< $25 / hr,10 - 49,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/lgr-presentations,LGR Presentations,,,,$25 - $49 / hr,10 - 49,"Vilnius, Lithuania",nan
https://clutch.co/profile/mtc-gs,MTC GS Limited,,,"$5,000+",$50 - $99 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/mark-iii-systems,Mark III Systems,,,"$10,000+",$150 - $199 / hr,10 - 49,"Houston, TX",nan
https://clutch.co/profile/lynchpin-analytics,Lynchpin Analytics,,,"$5,000+",$200 - $300 / hr,10 - 49,"Edinburgh, United Kingdom",nan
https://clutch.co/profile/virtosoftware,VirtoSoftware,,,"$1,000+",10 - 49,,"Los Angeles, CA",nan
https://clutch.co/profile/forest-giant,Forest Giant,,,,10 - 49,,"Louisville, KY",nan
https://clutch.co/profile/webhostingnet,"Webhosting.net, Inc.",,,"$1,000+",$150 - $199 / hr,10 - 49,"Miami, FL",nan
https://clutch.co/profile/kualitee-1,Kualitee.,,,"$1,000+",< $25 / hr,10 - 49,"New York, NY",nan
https://clutch.co/profile/aerie,Aerie,,,"$1,000+",$200 - $300 / hr,10 - 49,"Winooski, VT",nan
https://clutch.co/profile/seo-blogs,SEO Blogs,0.5,1 review,"$5,000+",$150 - $199 / hr,10 - 49,"perth, Australia",nan
https://clutch.co/profile/palnar-transmedia,Palnar Transmedia Pvt Ltd,,,"$1,000+",$25 - $49 / hr,50 - 249,"Thiruvananthapuram, India",nan
https://clutch.co/profile/indianmesh,Indianmesh Pvt. Ltd.,,,"$1,000+",$25 - $49 / hr,50 - 249,"Zirakpur, India",nan
https://clutch.co/profile/divensi,Divensi Inc,,,"$5,000+",< $25 / hr,50 - 249,"Redmond, WA",nan
https://clutch.co/profile/blh-hitech,BLH Hitech Pvt Ltd,,,"$1,000+",$50 - $99 / hr,50 - 249,India,nan
https://clutch.co/profile/global-enterprise-networks,Global Enterprise Networks,,,"$1,000+",$100 - $149 / hr,50 - 249,"Nottingham, United Kingdom",nan
https://clutch.co/profile/gravity9,gravity9,,,"$75,000+",$50 - $99 / hr,50 - 249,"Birmingham, United Kingdom",nan
https://clutch.co/profile/adactin-group-pty,Adactin Group Pty. Ltd.,,,,50 - 249,,"Parramatta, Australia",nan
https://clutch.co/profile/zbeservices,Zbeservices,,,,50 - 249,,"Chennai, India",nan
https://clutch.co/profile/niyuj,Niyuj,,,"$25,000+",50 - 249,,"Pune, India",nan
https://clutch.co/profile/clinkit-solutions-0,ClinkIT Solutions,,,,50 - 249,,"Makati, Philippines",nan
https://clutch.co/profile/ochobase-web-design-mobile-app-design-ecommerce-development-company-kuwait,"Ochobase - Web Design, Mobile App Design & Ecommerce Development Company Kuwait",,,"$5,000+",$25 - $49 / hr,50 - 249,"Al Kuwayt, Kuwait",nan
https://clutch.co/profile/magic-finserv,Magic FinServ,,,"$5,000+",50 - 249,,"New York, NY",nan
https://clutch.co/profile/info-matrix-corporation,Info-Matrix Corporation,,,,50 - 249,,"Camp Hill, PA",nan
https://clutch.co/profile/enterprise-outsourcing,Enterprise Outsourcing,,,,50 - 249,,"Sandton, South Africa",nan
https://clutch.co/profile/citrus-consulting-services,Citrus Consulting Services,,,,50 - 249,,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/adjacent-solutions,Adjacent Solutions,,,"$10,000+",$150 - $199 / hr,50 - 249,"Richardson, TX",nan
https://clutch.co/profile/metam-technologies,Metam Technologies,,,"$10,000+",$300+ / hr,50 - 249,"Montreal, Canada",nan
https://clutch.co/profile/x-future-0,The X Future Inc,,,,50 - 249,,"Santa Clara, CA",nan
https://clutch.co/profile/kat-tech-systems,KAT TECH SYSTEMS INC,,,"$1,000+",$25 - $49 / hr,50 - 249,"Arlington Heights, IL",nan
https://clutch.co/profile/t2s-tecnologia,T2S Tecnologia,,,,$50 - $99 / hr,50 - 249,"Santos, Brazil",nan
https://clutch.co/profile/onedata-software-solutions-0,OneData Software Solutions,,,,< $25 / hr,50 - 249,"Fort Mill, SC",nan
https://clutch.co/profile/build-technology-group,Build Technology Group,,,"$50,000+",$150 - $199 / hr,50 - 249,"Woodstock, GA",nan
https://clutch.co/profile/cognic-systems-0,Cognic Systems,,,"$25,000+",50 - 249,,"Cedar Park, TX",nan
https://clutch.co/profile/basilbyte,BasilByte,,,"$1,000+",$25 - $49 / hr,2 - 9,"New Delhi, India",nan
https://clutch.co/profile/capitalplus-software,CapitalPlus Software,,,"$1,000+",< $25 / hr,2 - 9,"Gandhinagar, India",nan
https://clutch.co/profile/digital-suite,Digital Suite,,,"$50,000+",$50 - $99 / hr,2 - 9,"Toronto, Canada",nan
https://clutch.co/profile/high-wheel-software,High Wheel Software,,,"$10,000+",$25 - $49 / hr,2 - 9,"Gdynia, Poland",nan
https://clutch.co/profile/invicta-partners,Invicta Partners LLC,,,,2 - 9,,"Chattanooga, TN",nan
https://clutch.co/profile/i2ent,i2ent,,,"$5,000+",$50 - $99 / hr,2 - 9,"Kaduwela, Sri Lanka",nan
https://clutch.co/profile/weplatz,Weplatz,,,"$1,000+",$25 - $49 / hr,2 - 9,"Concepción, Chile",nan
https://clutch.co/profile/bufiredd-economic-consultancy,Bufiredd Economic Consultancy,,,"$1,000+",$50 - $99 / hr,2 - 9,"Makurdi, Nigeria",nan
https://clutch.co/profile/mstrategy-company,MSTRATEGY & COMPANY LLC,,,"$10,000+",$100 - $149 / hr,2 - 9,"Schaumburg, IL",nan
https://clutch.co/profile/gygantech,Gygantech,,,"$1,000+",< $25 / hr,2 - 9,"Chennai, India",nan
https://clutch.co/profile/nanochomp,nanochomp,,,"$5,000+",$100 - $149 / hr,2 - 9,"Raleigh, NC",nan
https://clutch.co/profile/staticstorm,StaticStorm,,,"$1,000+",$25 - $49 / hr,2 - 9,"Alexandria, Egypt",nan
https://clutch.co/profile/deep-info-lab,Deep Info Lab,,,"$1,000+",$50 - $99 / hr,2 - 9,"Pune, India",nan
https://clutch.co/profile/roadenn,Roadenn,,,"$5,000+",$25 - $49 / hr,2 - 9,"Ho Chi Minh, Vietnam",nan
https://clutch.co/profile/change-frontier,Change Frontier,,,,2 - 9,,"London, United Kingdom",nan
https://clutch.co/profile/thadeusai-bespoke-ai-solutions,Thadeus.AI -  Bespoke AI Solutions,,,"$10,000+",$50 - $99 / hr,2 - 9,"Kraków, Poland",nan
https://clutch.co/profile/tech-falcon,Tech Falcon,,,"$50,000+",2 - 9,,"دبي, United Arab Emirates",nan
https://clutch.co/profile/analyb,ANALYB,,,"$1,000+",< $25 / hr,2 - 9,"Bsalim, Lebanon",nan
https://clutch.co/profile/trisnacode,Trisnacode,,,,< $25 / hr,2 - 9,"Jakarta, Indonesia",nan
https://clutch.co/profile/quickinsights,QuickInsights,,,"$10,000+",$25 - $49 / hr,2 - 9,"Mexico City, Mexico",nan
https://clutch.co/profile/precision-analytics-consulting,Precision Analytics Consulting LLC,,,"$1,000+",$100 - $149 / hr,2 - 9,"New York, NY",nan
https://clutch.co/profile/dotconn,DOTCONN,,,,$25 - $49 / hr,2 - 9,"Bengaluru, India",nan
https://clutch.co/profile/sv-it-global-solutions,SV IT Global Solutions,,,"$5,000+",< $25 / hr,2 - 9,"Haralur, India",nan
https://clutch.co/profile/genixo-bili-im-ve-teknoloji,Genixo Bilişim ve Teknoloji A.Ş.,,,"$25,000+",$25 - $49 / hr,2 - 9,"Ankara, Türkiye",nan
https://clutch.co/profile/gatalaia,Gatalaia,,,"$1,000+",$50 - $99 / hr,2 - 9,"Eindhoven, Netherlands",nan
https://clutch.co/profile/tangibly-ou,Tangibly OU,,,"$50,000+",$50 - $99 / hr,2 - 9,"Tallinn, Estonia",nan
https://clutch.co/profile/stellarus-group,Stellarus Group,,,"$5,000+",$200 - $300 / hr,2 - 9,"Wailea-Makena, HI",nan
https://clutch.co/profile/unitech-0,Unitech,,,"$1,000+",< $25 / hr,2 - 9,"Doha, Qatar",nan
https://clutch.co/profile/valira-ai,Valira AI,,,"$10,000+",$50 - $99 / hr,2 - 9,"Ljubljana, Slovenia",nan
https://clutch.co/profile/dacompass,Dacompass,,,,2 - 9,,"Ciudad de México, Mexico",nan
https://clutch.co/profile/prodigital-tech,PRODIGITAL TECH,,,"$1,000+",< $25 / hr,2 - 9,"Bucharest, Romania",nan
https://clutch.co/profile/maxinfotech-it-solutions,Maxinfotech IT Solutions,,,"$10,000+",$300+ / hr,2 - 9,"Dubai, United Arab Emirates",nan
https://clutch.co/profile/hocle,HOCLE LIMITED,,,,< $25 / hr,2 - 9,"London, United Kingdom",nan
https://clutch.co/profile/dataneers,Dataneers,,,,< $25 / hr,2 - 9,"Pune, India",nan
https://clutch.co/profile/ash-space,ASH Space,,,"$1,000+",$25 - $49 / hr,2 - 9,"Sofia, Bulgaria",nan
https://clutch.co/profile/devgenex,DevGenex,,,"$25,000+",$25 - $49 / hr,2 - 9,"Sandton, South Africa",nan
https://clutch.co/profile/functorns,FunctorNS LLC,,,"$5,000+",$50 - $99 / hr,2 - 9,"New York, NY",nan
https://clutch.co/profile/theia-exponential-research,Theia Exponential Research,,,,$50 - $99 / hr,2 - 9,"Rosario, Argentina",nan
https://clutch.co/profile/nextrevol,NextRevol,,,"$1,000+",$25 - $49 / hr,2 - 9,"Karachi, Pakistan",nan
https://clutch.co/profile/bardcode,Bardcode,,,"$10,000+",$50 - $99 / hr,2 - 9,"Rogowo, Poland",nan
https://clutch.co/profile/frank-dev,Frank Dev LLC,,,"$1,000+",$25 - $49 / hr,2 - 9,"San Leandro, CA",nan
https://clutch.co/profile/insquare,Insquare,,,"$50,000+",$50 - $99 / hr,2 - 9,"Aartselaar, Belgium",nan
https://clutch.co/profile/gexin-group,GEXIN GROUP,,,,2 - 9,,"Cape Town, South Africa",nan
https://clutch.co/profile/partial-transformations,Partial Transformations,,,"$1,000+",$150 - $199 / hr,2 - 9,"Brooklyn, NY",nan
https://clutch.co/profile/comsys-software,Comsys Software LLC,,,"$10,000+",$25 - $49 / hr,2 - 9,"Budapest, Hungary",nan
https://clutch.co/profile/dvora-ai,Dvora AI,,,"$1,000+",$200 - $300 / hr,2 - 9,"Entlebuch, Switzerland",nan
https://clutch.co/profile/several-clouds,Several Clouds,,,,$50 - $99 / hr,2 - 9,"Sofia, Bulgaria",nan
https://clutch.co/profile/insignitech,Insignitech,,,"$1,000+",$100 - $149 / hr,2 - 9,,nan
https://clutch.co/profile/yggquilibrium-consulting,Yggquilibrium Consulting,,,,$150 - $199 / hr,2 - 9,"Lengwil, Switzerland",nan
https://clutch.co/profile/epifai,epifai,,,,$150 - $199 / hr,2 - 9,"Ankara, Türkiye",nan
https://clutch.co/profile/studio-206,Studio 206,,,"$10,000+",$100 - $149 / hr,2 - 9,"London, United Kingdom",nan
https://clutch.co/profile/simplify-networks,Simplify Networks Ltd,,,,$50 - $99 / hr,2 - 9,"London, United Kingdom",nan
https://clutch.co/profile/astroid-interactive,ASTROID INTERACTIVE,,,"$1,000+",2 - 9,,"Nairobi, Kenya",nan
https://clutch.co/profile/innosync-private,Innosync Private Limited,,,"$1,000+",$25 - $49 / hr,2 - 9,"Faridabad, India",nan
https://clutch.co/profile/business-intelligence-data-analytics-middle-east-consultancy-business-intelligence,Business Intelligence | Data Analytics | Middle East Consultancy | Business Intelligence and Analytics Firm,,,,2 - 9,,"saudia, United Arab Emirates",nan
https://clutch.co/profile/datifact,datifact,,,"$1,000+",$25 - $49 / hr,2 - 9,"Anaheim, CA",nan
https://clutch.co/profile/konfitech,Konfitech AS,,,"$1,000+",$50 - $99 / hr,2 - 9,"Oslo, Norway",nan
https://clutch.co/profile/midlink-computing,MidLink Computing,,,"$10,000+",$150 - $199 / hr,10 - 49,"Bnei Brak, Israel",nan
https://clutch.co/profile/oalva,"Oalva, Inc.",,,,10 - 49,,"Overland Park, KS",nan
https://clutch.co/profile/hegemony-consulting-group,Hegemony Consulting Group,,,,10 - 49,,"Downers Grove, IL",nan
https://clutch.co/profile/pcs-lan-support,PCS Lan Support,,,,10 - 49,,"Caracas, Venezuela",nan
https://clutch.co/profile/magic-software-enterprises-generatica-sa,Magic Software Enterprises (GENERATICA S.A.),,,,10 - 49,,"ABU, Argentina",nan
https://clutch.co/profile/infer-solutions,"Infer Solutions, Inc",,,,10 - 49,,"Princeton, NJ",nan
https://clutch.co/profile/end-end-computing,"End-to-End Computing, LLC",,,,10 - 49,,"Alexandria, VA",nan
https://clutch.co/profile/cognus-latam,Cognus LATAM,,,,10 - 49,,"Las Condes, Chile",nan
https://clutch.co/profile/sautech-ltda,Sautech Ltda,,,,10 - 49,,"Bogotá, Colombia",nan
https://clutch.co/profile/summit-technologies-0,Summit Technologies LLC,,,,10 - 49,,"Washington, DC",nan
https://clutch.co/profile/comratings-group,The ComRatings Group,,,,10 - 49,,"Nan Jing Shi, China",nan
https://clutch.co/profile/wuhan-linktime-cloud-technology-co,"Wuhan LinkTime Cloud Technology Co., Ltd.",,,,10 - 49,,"Wu Han Shi, China",nan
https://clutch.co/profile/inner-mongolia-lingji-technology-co,"Inner Mongolia LINGJI Technology Co., Ltd.",,,,10 - 49,,"Hohhot, China",nan
https://clutch.co/profile/texe,Texeï,,,,10 - 49,,"Paris, France",nan
https://clutch.co/profile/oneconnect-financial-technology-co,"OneConnect Financial Technology Co., Ltd.",,,,10 - 49,,"Shanghai, China",nan
https://clutch.co/profile/beijing-ultrapower-software-co,"Beijing Ultrapower Software Co., Ltd.",,,,10 - 49,,"Beijing, China",nan
https://clutch.co/profile/guo-jiu-big-data-co,"Guo Jiu Big Data Co., Ltd.",,,,10 - 49,,"Luzhou, China",nan
https://clutch.co/profile/thaltegos,thaltegos,,,,10 - 49,,"München, Germany",nan
https://clutch.co/profile/senzing,"Senzing, Inc.",,,,10 - 49,,"Las Vegas, NV",nan
https://clutch.co/profile/prospecthunter,ProspectHunter,,,,10 - 49,,"Richardson, TX",nan
https://clutch.co/profile/arkkosoft,Arkkosoft,,,"$5,000+",$25 - $49 / hr,10 - 49,"San José, Costa Rica",nan
https://clutch.co/profile/code-wizards,Code Wizards Ltd,,,"$5,000+",$50 - $99 / hr,10 - 49,"Theale, United Kingdom",nan
https://clutch.co/profile/queentessence,Queentessence,,,"$10,000+",2 - 9,,"North Miami Beach, FL",nan
https://clutch.co/profile/askiibez-consulting-plc,askiibez consulting plc,,,"$25,000+",$25 - $49 / hr,50 - 249,"Addis Ababa, Ethiopia",nan
https://clutch.co/profile/automized,Automized,,,"$10,000+",2 - 9,,"Cincinnati, OH",nan
https://clutch.co/profile/manak-analytics-development,Manak Analytics & Development,,,"$1,000+",< $25 / hr,10 - 49,"Lucknow, India",nan
https://clutch.co/profile/softwareq,SoftwareQ,,,,10 - 49,,"Wien, Austria",nan
https://clutch.co/profile/sk-cloud-technologies-consulting,SK Cloud Technologies & Consulting Ltd,,,"$100,000+",$25 - $49 / hr,10 - 49,"Bromley, United Kingdom",nan
https://clutch.co/profile/tridev-solution,TRIDEV SOLUTION,,,"$1,000+",< $25 / hr,2 - 9,"Ahmedabad, India",nan
https://clutch.co/profile/checkmate-global-technologies,Checkmate Global Technologies,5.0,1 review,"$10,000+",< $25 / hr,10 - 49,"London, United Kingdom",nan
https://clutch.co/profile/red-bullet,Red Bullet,,,"$10,000+",$150 - $199 / hr,10 - 49,"Canterbury, United Kingdom",nan
https://clutch.co/profile/atlantis-technology,Atlantis Technology,,,"$50,000+",$150 - $199 / hr,10 - 49,"Concord, MA",nan
https://clutch.co/profile/id-co,The ID Co.,,,,10 - 49,,"Edinburgh , United Kingdom",nan
https://clutch.co/profile/princeton-it-services,Princeton IT Services,,,,10 - 49,,"Princeton, NJ",nan
https://clutch.co/profile/bitvare-software,BitVare Software,,,,10 - 49,,"Anaheim, CA",nan
